Serial Number:20630478 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","Stopped","EOF"
2020-06-25 00:56:56,10.78,40.19,-2.21, , , 
2020-06-25 01:01:56,10.77,39.20,-2.55, , , 
2020-06-25 01:06:56,10.78,38.62,-2.74, , , 
2020-06-25 01:11:56,10.80,38.39,-2.81, , , 
2020-06-25 01:16:56,10.85,38.56,-2.70, , , 
2020-06-25 01:21:56,10.90,39.46,-2.34, , , 
2020-06-25 01:26:56,10.93,41.38,-1.68, , , 
2020-06-25 01:31:56,10.93,40.30,-2.03, , , 
2020-06-25 01:36:56,10.94,39.26,-2.38, , , 
2020-06-25 01:41:56,10.93,41.43,-1.66, , , 
2020-06-25 01:46:56,10.93,40.08,-2.11, , , 
2020-06-25 01:51:56,10.94,39.29,-2.37, , , 
2020-06-25 01:56:56,10.90,41.83,-1.55, , , 
2020-06-25 02:01:56,10.83,42.27,-1.47, , , 
2020-06-25 02:06:56,10.88,42.72,-1.28, , , 
2020-06-25 02:11:56,11.00,41.43,-1.59, , , 
2020-06-25 02:16:56,11.01,42.66,-1.18, , , 
2020-06-25 02:21:56,11.05,42.96,-1.05, , , 
2020-06-25 02:26:56,11.09,42.06,-1.31, , , 
2020-06-25 02:31:56,11.10,43.80,-0.74, , , 
2020-06-25 02:36:56,11.19,42.32,-1.13, , , 
2020-06-25 02:41:56,11.26,43.72,-0.63, , , 
2020-06-25 02:46:56,11.30,42.56,-0.95, , , 
2020-06-25 02:51:56,11.36,43.86,-0.49, , , 
2020-06-25 02:56:56,11.32,44.41,-0.35, , , 
2020-06-25 03:01:56,11.39,43.80,-0.48, , , 
2020-06-25 03:06:56,11.41,43.77,-0.47, , , 
2020-06-25 03:11:56,11.38,43.34,-0.64, , , 
2020-06-25 03:16:56,11.30,47.72,0.62, , , 
2020-06-25 03:21:56,11.13,43.95,-0.67, , , 
2020-06-25 03:26:56,10.98,44.86,-0.53, , , 
2020-06-25 03:31:56,10.84,42.48,-1.40, , , 
2020-06-25 03:36:56,10.68,43.58,-1.19, , , 
2020-06-25 03:41:56,10.50,39.25,-2.78, , , 
2020-06-25 03:46:56,10.25,43.02,-1.76, , , 
2020-06-25 03:51:56,9.94,43.56,-1.87, , , 
2020-06-25 03:56:56,9.66,45.67,-1.48, , , 
2020-06-25 04:01:56,9.38,42.77,-2.63, , , 
2020-06-25 04:06:56,9.34,43.27,-2.51, , , 
2020-06-25 04:11:56,9.23,44.94,-2.09, , , 
2020-06-25 04:16:56,9.14,45.56,-2.00, , , 
2020-06-25 04:21:56,9.03,46.57,-1.80, , , 
2020-06-25 04:26:56,8.85,45.58,-2.26, , , 
2020-06-25 04:31:56,8.82,45.87,-2.19, , , 
2020-06-25 04:36:56,8.80,47.58,-1.71, , , 
2020-06-25 04:41:56,8.71,46.30,-2.17, , , 
2020-06-25 04:46:56,8.68,44.93,-2.60, , , 
2020-06-25 04:51:56,8.65,46.62,-2.13, , , 
2020-06-25 04:56:56,8.56,46.52,-2.24, , , 
2020-06-25 05:01:56,8.48,46.45,-2.33, , , 
2020-06-25 05:06:56,8.45,46.85,-2.25, , , 
2020-06-25 05:11:56,8.41,45.81,-2.59, , , 
2020-06-25 05:16:56,8.45,45.73,-2.58, , , 
2020-06-25 05:21:56,8.52,46.32,-2.33, , , 
2020-06-25 05:26:56,8.57,45.10,-2.65, , , 
2020-06-25 05:31:56,8.62,47.98,-1.77, , , 
2020-06-25 05:36:56,8.63,47.86,-1.79, , , 
2020-06-25 05:41:56,8.67,48.09,-1.69, , , 
2020-06-25 05:46:56,8.61,46.77,-2.12, , , 
2020-06-25 05:51:56,8.56,48.99,-1.54, , , 
2020-06-25 05:56:56,8.48,47.30,-2.09, , , 
2020-06-25 06:01:56,8.44,47.19,-2.16, , , 
2020-06-25 06:06:56,8.45,46.27,-2.42, , , 
2020-06-25 06:11:56,8.46,48.13,-1.87, , , 
2020-06-25 06:16:56,8.39,46.06,-2.53, , , 
2020-06-25 06:21:56,8.46,46.96,-2.21, , , 
2020-06-25 06:26:56,8.45,47.05,-2.19, , , 
2020-06-25 06:31:56,8.51,46.75,-2.22, , , 
2020-06-25 06:36:56,8.48,47.35,-2.08, , , 
2020-06-25 06:41:56,8.35,47.86,-2.05, , , 
2020-06-25 06:46:56,8.28,47.36,-2.26, , , 
2020-06-25 06:51:56,8.22,47.90,-2.15, , , 
2020-06-25 06:56:56,8.23,47.67,-2.21, , , 
2020-06-25 07:01:56,8.22,47.42,-2.29, , , 
2020-06-25 07:06:56,8.23,47.24,-2.33, , , 
2020-06-25 07:11:56,8.17,49.04,-1.89, , , 
2020-06-25 07:16:56,8.12,48.07,-2.21, , , 
2020-06-25 07:21:56,8.08,49.15,-1.93, , , 
2020-06-25 07:26:56,8.03,49.54,-1.88, , , 
2020-06-25 07:31:56,8.01,50.42,-1.66, , , 
2020-06-25 07:36:56,7.97,51.47,-1.42, , , 
2020-06-25 07:41:56,8.00,51.38,-1.41, , , 
2020-06-25 07:46:56,7.98,51.32,-1.45, , , 
2020-06-25 07:51:56,8.01,50.36,-1.67, , , 
2020-06-25 07:56:56,7.91,50.23,-1.80, , , 
2020-06-25 08:01:56,7.83,51.89,-1.44, , , 
2020-06-25 08:06:56,7.83,53.10,-1.12, , , 
2020-06-25 08:11:56,7.85,53.33,-1.04, , , 
2020-06-25 08:16:56,7.86,53.59,-0.97, , , 
2020-06-25 08:21:56,7.88,54.20,-0.79, , , 
2020-06-25 08:26:56,7.93,54.74,-0.61, , , 
2020-06-25 08:31:56,8.01,54.31,-0.64, , , 
2020-06-25 08:36:56,8.12,56.59,0.02, , , 
2020-06-25 08:41:56,8.24,56.96,0.23, , , 
2020-06-25 08:46:56,8.35,53.66,-0.49, , , 
2020-06-25 08:51:56,8.52,55.68,0.18, , , 
2020-06-25 08:56:56,8.74,51.66,-0.65, , , 
2020-06-25 09:01:56,8.94,54.69,0.32, , , 
2020-06-25 09:06:56,9.39,57.73,1.49, , , 
2020-06-25 09:11:56,10.51,51.53,0.95, , , 
2020-06-25 09:16:56,11.26,49.31,1.04, , , 
2020-06-25 09:21:56,11.17,52.76,1.90, , , 
2020-06-25 09:26:56,11.93,49.55,1.72, , , 
2020-06-25 09:31:56,13.17,52.75,3.75, , , 
2020-06-25 09:36:56,14.82,43.40,2.50, , , 
2020-06-25 09:41:56,16.26,43.42,3.81, , , 
2020-06-25 09:46:56,17.02,39.74,3.24, , , 
2020-06-25 09:51:56,17.33,41.63,4.18, , , 
2020-06-25 09:56:56,17.55,42.55,4.70, , , 
2020-06-25 10:01:56,17.68,36.97,2.82, , , 
2020-06-25 10:06:56,17.24,37.34,2.57, , , 
2020-06-25 10:11:56,16.22,39.80,2.55, , , 
2020-06-25 10:16:56,15.16,40.58,1.87, , , 
2020-06-25 10:21:56,14.65,47.12,3.51, , , 
2020-06-25 10:26:56,14.83,42.92,2.36, , , 
2020-06-25 10:31:56,15.67,42.30,2.91, , , 
2020-06-25 10:36:56,16.70,44.89,4.69, , , 
2020-06-25 10:41:56,17.43,38.58,3.19, , , 
2020-06-25 10:46:56,17.94,39.43,3.96, , , 
2020-06-25 10:51:56,18.74,39.29,4.63, , , 
2020-06-25 10:56:56,19.22,32.88,2.52, , , 
2020-06-25 11:01:56,19.24,40.59,5.54, , , 
2020-06-25 11:06:56,19.72,40.47,5.93, , , 
2020-06-25 11:11:56,20.05,34.84,4.07, , , 
2020-06-25 11:16:56,20.06,39.81,6.00, , , 
2020-06-25 11:21:56,19.94,36.75,4.73, , , 
2020-06-25 11:26:56,19.91,38.03,5.20, , , 
2020-06-25 11:31:56,19.95,41.24,6.40, , , 
2020-06-25 11:36:56,19.85,38.18,5.20, , , 
2020-06-25 11:41:56,19.55,35.05,3.71, , , 
2020-06-25 11:46:56,19.41,37.11,4.40, , , 
2020-06-25 11:51:56,19.25,38.92,4.94, , , 
2020-06-25 11:56:56,18.87,32.73,2.15, , , 
2020-06-25 12:01:56,19.00,32.88,2.33, , , 
2020-06-25 12:06:56,19.40,41.74,6.08, , , 
2020-06-25 12:11:56,19.40,34.93,3.53, , , 
2020-06-25 12:16:56,19.58,39.80,5.56, , , 
2020-06-25 12:21:56,19.75,37.40,4.82, , , 
2020-06-25 12:26:56,19.92,41.83,6.59, , , 
2020-06-25 12:31:56,20.06,40.90,6.39, , , 
2020-06-25 12:36:56,19.98,37.83,5.18, , , 
2020-06-25 12:41:56,20.16,37.76,5.32, , , 
2020-06-25 12:46:56,20.33,35.62,4.63, , , 
2020-06-25 12:51:56,20.36,38.87,5.92, , , 
2020-06-25 12:56:56,20.60,39.08,6.21, , , 
2020-06-25 13:01:56,20.94,39.84,6.79, , , 
2020-06-25 13:06:56,21.33,32.53,4.22, , , 
2020-06-25 13:11:56,21.37,37.89,6.45, , , 
2020-06-25 13:16:56,21.60,31.90,4.17, , , 
2020-06-25 13:21:56,21.89,35.03,5.76, , , 
2020-06-25 13:26:56,21.93,32.38,4.67, , , 
2020-06-25 13:31:56,22.18,28.44,3.04, , , 
2020-06-25 13:36:56,22.52,29.41,3.81, , , 
2020-06-25 13:41:56,22.76,35.10,6.56, , , 
2020-06-25 13:46:56,22.93,30.24,4.56, , , 
2020-06-25 13:51:56,22.95,36.79,7.42, , , 
2020-06-25 13:56:56,23.26,32.50,5.88, , , 
2020-06-25 14:01:56,22.69,24.30,1.27, , , 
2020-06-25 14:06:56,22.29,28.28,3.06, , , 
2020-06-25 14:11:56,22.11,30.23,3.85, , , 
2020-06-25 14:16:56,22.64,32.61,5.39, , , 
2020-06-25 14:21:56,22.69,27.53,3.02, , , 
2020-06-25 14:26:56,22.85,28.75,3.78, , , 
2020-06-25 14:31:56,23.18,26.58,2.95, , , 
2020-06-25 14:36:56,22.64,25.26,1.77, , , 
2020-06-25 14:41:56,21.88,30.93,3.97, , , 
2020-06-25 14:46:56,22.06,29.94,3.67, , , 
2020-06-25 14:51:56,22.68,31.58,4.97, , , 
2020-06-25 14:56:56,23.54,38.09,8.45, , , 
2020-06-25 15:01:56,24.25,29.52,5.36, , , 
2020-06-25 15:06:56,24.40,24.73,2.96, , , 
2020-06-25 15:11:56,24.27,25.15,3.09, , , 
2020-06-25 15:16:56,24.13,25.39,3.11, , , 
2020-06-25 15:21:56,24.41,34.91,7.93, , , 
2020-06-25 15:26:56,25.51,33.35,8.23, , , 
2020-06-25 15:31:56,26.05,31.40,7.81, , , 
2020-06-25 15:36:56,25.79,28.08,5.96, , , 
2020-06-25 15:41:56,24.76,28.31,5.20, , , 
2020-06-25 15:46:56,24.58,28.58,5.18, , , 
2020-06-25 15:51:56,25.03,29.42,5.98, , , 
2020-06-25 15:56:56,24.32,28.53,4.93, , , 
2020-06-25 16:01:56,24.20,33.79,7.28, , , 
2020-06-25 16:06:56,24.75,32.05,6.98, , , 
2020-06-25 16:11:56,25.30,30.06,6.52, , , 
2020-06-25 16:16:56,24.35,26.47,3.89, , , 
2020-06-25 16:21:56,24.21,32.86,6.88, , , 
2020-06-25 16:26:56,24.76,26.73,4.37, , , 
2020-06-25 16:31:56,24.42,30.11,5.79, , , 
2020-06-25 16:36:56,23.07,32.31,5.63, , , 
2020-06-25 16:41:56,21.91,34.35,5.50, , , 
2020-06-25 16:46:56,22.41,34.07,5.83, , , 
2020-06-25 16:51:56,22.33,29.47,3.67, , , 
2020-06-25 16:56:56,21.50,34.48,5.20, , , 
2020-06-25 17:01:56,20.84,34.70,4.70, , , 
2020-06-25 17:06:56,20.25,32.53,3.27, , , 
2020-06-25 17:11:56,19.65,34.84,3.71, , , 
2020-06-25 17:16:56,18.92,31.30,1.57, , , 
2020-06-25 17:21:56,18.07,34.87,2.34, , , 
2020-06-25 17:26:56,17.30,34.99,1.70, , , 
2020-06-25 17:31:56,16.80,32.89,0.41, , , 
2020-06-25 17:36:56,16.55,34.11,0.69, , , 
2020-06-25 17:41:56,16.21,39.26,2.35, , , 
2020-06-25 17:46:56,15.69,35.55,0.50, , , 
2020-06-25 17:51:56,15.00,44.31,2.96, , , 
2020-06-25 17:56:56,13.54,49.67,3.24, , , 
2020-06-25 18:01:56,11.00,56.12,2.60, , , 
2020-06-25 18:06:56,9.25,66.49,3.34, , , 
2020-06-25 18:11:56,8.30,73.72,3.89, , , 
2020-06-25 18:16:56,7.82,79.69,4.53, , , 
2020-06-25 18:21:56,7.57,81.63,4.64, , , 
2020-06-25 18:26:56,7.44,83.99,4.92, , , 
2020-06-25 18:31:56,7.31,84.35,4.85, , , 
2020-06-25 18:36:56,7.27,86.06,5.10, , , 
2020-06-25 18:41:56,7.25,84.37,4.79, , , 
2020-06-25 18:46:56,7.28,87.48,5.35, , , 
2020-06-25 18:51:56,7.28,86.30,5.15, , , 
2020-06-25 18:56:56,7.28,87.38,5.33, , , 
2020-06-25 19:01:56,7.28,88.45,5.51, , , 
2020-06-25 19:06:56,7.32,88.23,5.51, , , 
2020-06-25 19:11:56,7.37,87.13,5.37, , , 
2020-06-25 19:16:56,7.49,88.92,5.79, , , 
2020-06-25 19:21:56,7.72,91.39,6.41, , , 
2020-06-25 19:26:56,7.93,89.04,6.25, , , 
2020-06-25 19:31:56,8.14,88.13,6.30, , , 
2020-06-25 19:36:56,8.45,89.68,6.86, , , 
2020-06-25 19:41:56,8.74,88.09,6.89, , , 
2020-06-25 19:46:56,9.14,84.04,6.59, , , 
2020-06-25 19:51:56,9.38,87.08,7.35, , , 
2020-06-25 19:56:56,9.61,87.38,7.62, , , 
2020-06-25 20:01:56,9.75,87.48,7.78, , , 
2020-06-25 20:06:56,9.90,85.96,7.67, , , 
2020-06-25 20:11:56,9.93,83.40,7.26, , , 
2020-06-25 20:16:56,9.88,81.87,6.93, , , 
2020-06-25 20:21:56,9.85,85.00,7.46, , , 
2020-06-25 20:26:56,9.93,84.79,7.50, , , 
2020-06-25 20:31:56,9.99,87.72,8.06, , , 
2020-06-25 20:36:56,10.05,88.15,8.19, , , 
2020-06-25 20:41:56,10.05,86.78,7.96, , , 
2020-06-25 20:46:56,10.03,88.24,8.18, , , 
2020-06-25 20:51:56,10.10,87.98,8.21, , , 
2020-06-25 20:56:56,10.04,83.18,7.32, , , 
2020-06-25 21:01:56,10.00,83.49,7.35, , , 
2020-06-25 21:06:56,9.84,80.35,6.63, , , 
2020-06-25 21:11:56,9.62,82.49,6.79, , , 
2020-06-25 21:16:56,9.36,82.50,6.54, , , 
2020-06-25 21:21:56,9.21,83.83,6.63, , , 
2020-06-25 21:26:56,9.10,83.76,6.51, , , 
2020-06-25 21:31:56,9.01,85.67,6.74, , , 
2020-06-25 21:36:56,8.88,84.17,6.36, , , 
2020-06-25 21:41:56,8.82,84.77,6.41, , , 
2020-06-25 21:46:56,8.76,87.23,6.76, , , 
2020-06-25 21:51:56,8.77,84.58,6.33, , , 
2020-06-25 21:56:56,8.72,82.83,5.97, , , 
2020-06-25 22:01:56,8.67,83.02,5.96, , , 
2020-06-25 22:06:56,8.59,84.39,6.11, , , 
2020-06-25 22:11:56,8.42,84.16,5.91, , , 
2020-06-25 22:16:56,8.24,83.93,5.70, , , 
2020-06-25 22:21:56,8.05,86.62,5.96, , , 
2020-06-25 22:26:56,7.88,84.19,5.38, , , 
2020-06-25 22:31:56,7.74,83.01,5.04, , , 
2020-06-25 22:36:56,7.59,84.14,5.09, , , 
2020-06-25 22:41:56,7.45,85.54,5.19, , , 
2020-06-25 22:46:56,7.23,85.23,4.92, , , 
2020-06-25 22:51:56,6.97,84.67,4.57, , , 
2020-06-25 22:56:56,6.88,85.66,4.65, , , 
2020-06-25 23:01:56,6.72,85.60,4.49, , , 
2020-06-25 23:06:56,6.58,84.83,4.22, , , 
2020-06-25 23:11:56,6.42,84.97,4.09, , , 
2020-06-25 23:16:56,6.39,84.57,3.99, , , 
2020-06-25 23:21:56,6.40,85.21,4.10, , , 
2020-06-25 23:26:56,6.39,86.03,4.23, , , 
2020-06-25 23:31:56,6.39,85.64,4.16, , , 
2020-06-25 23:36:56,6.38,85.40,4.12, , , 
2020-06-25 23:41:56,6.39,84.52,3.98, , , 
2020-06-25 23:46:56,6.39,83.44,3.79, , , 
2020-06-25 23:51:56,6.41,83.00,3.74, , , 
2020-06-25 23:56:56,6.41,82.71,3.69, , , 
2020-06-26 00:01:56,6.43,83.46,3.84, , , 
2020-06-26 00:06:56,6.52,82.52,3.76, , , 
2020-06-26 00:11:56,6.54,80.43,3.42, , , 
2020-06-26 00:16:56,6.54,80.25,3.39, , , 
2020-06-26 00:21:56,6.54,80.96,3.51, , , 
2020-06-26 00:26:56,6.66,80.01,3.46, , , 
2020-06-26 00:31:56,6.71,77.15,3.00, , , 
2020-06-26 00:36:56,6.74,79.61,3.48, , , 
2020-06-26 00:41:56,6.81,77.74,3.20, , , 
2020-06-26 00:46:56,6.83,77.51,3.18, , , 
2020-06-26 00:51:56,6.89,77.99,3.33, , , 
2020-06-26 00:56:56,6.84,76.36,2.98, , , 
2020-06-26 01:01:56,6.83,76.98,3.08, , , 
2020-06-26 01:06:56,6.79,75.95,2.85, , , 
2020-06-26 01:11:56,6.79,77.58,3.15, , , 
2020-06-26 01:16:56,6.80,77.02,3.06, , , 
2020-06-26 01:21:56,6.84,77.04,3.10, , , 
2020-06-26 01:26:56,6.82,75.91,2.87, , , 
2020-06-26 01:31:56,6.81,76.52,2.98, , , 
2020-06-26 01:36:56,6.82,75.40,2.78, , , 
2020-06-26 01:41:56,6.84,73.00,2.35, , , 
2020-06-26 01:46:56,6.76,74.54,2.57, , , 
2020-06-26 01:51:56,6.63,73.89,2.31, , , 
2020-06-26 01:56:56,6.57,76.44,2.73, , , 
2020-06-26 02:01:56,6.52,76.42,2.68, , , 
2020-06-26 02:06:56,6.53,76.97,2.79, , , 
2020-06-26 02:11:56,6.55,76.88,2.79, , , 
2020-06-26 02:16:56,6.65,75.94,2.71, , , 
2020-06-26 02:21:56,6.70,75.03,2.60, , , 
2020-06-26 02:26:56,6.73,73.55,2.35, , , 
2020-06-26 02:31:56,6.68,74.14,2.41, , , 
2020-06-26 02:36:56,6.69,75.29,2.63, , , 
2020-06-26 02:41:56,6.67,75.66,2.68, , , 
2020-06-26 02:46:56,6.66,74.93,2.54, , , 
2020-06-26 02:51:56,6.65,74.39,2.42, , , 
2020-06-26 02:56:56,6.65,74.23,2.39, , , 
2020-06-26 03:01:56,6.61,72.85,2.10, , , 
2020-06-26 03:06:56,6.59,73.94,2.29, , , 
2020-06-26 03:11:56,6.58,75.25,2.52, , , 
2020-06-26 03:16:56,6.61,73.21,2.17, , , 
2020-06-26 03:21:56,6.59,74.62,2.41, , , 
2020-06-26 03:26:56,6.67,74.67,2.50, , , 
2020-06-26 03:31:56,6.65,74.11,2.37, , , 
2020-06-26 03:36:56,6.64,73.84,2.31, , , 
2020-06-26 03:41:56,6.61,74.44,2.40, , , 
2020-06-26 03:46:56,6.57,74.16,2.31, , , 
2020-06-26 03:51:56,6.53,74.37,2.31, , , 
2020-06-26 03:56:56,6.46,73.82,2.14, , , 
2020-06-26 04:01:56,6.45,74.59,2.28, , , 
2020-06-26 04:06:56,6.50,73.48,2.11, , , 
2020-06-26 04:11:56,6.51,73.31,2.08, , , 
2020-06-26 04:16:56,6.51,72.27,1.88, , , 
2020-06-26 04:21:56,6.48,75.11,2.39, , , 
2020-06-26 04:26:56,6.43,74.51,2.24, , , 
2020-06-26 04:31:56,6.40,72.43,1.81, , , 
2020-06-26 04:36:56,6.35,74.04,2.07, , , 
2020-06-26 04:41:56,6.35,73.92,2.04, , , 
2020-06-26 04:46:56,6.54,70.98,1.66, , , 
2020-06-26 04:51:56,6.34,73.68,1.99, , , 
2020-06-26 04:56:56,6.34,73.95,2.04, , , 
2020-06-26 05:01:56,6.27,73.07,1.81, , , 
2020-06-26 05:06:56,6.27,73.93,1.97, , , 
2020-06-26 05:11:56,6.24,72.37,1.64, , , 
2020-06-26 05:16:56,6.27,71.99,1.60, , , 
2020-06-26 05:21:56,6.31,73.83,2.00, , , 
2020-06-26 05:26:56,6.33,70.74,1.41, , , 
2020-06-26 05:31:56,6.31,72.84,1.81, , , 
2020-06-26 05:36:56,6.35,73.04,1.88, , , 
2020-06-26 05:41:56,6.20,73.50,1.82, , , 
2020-06-26 05:46:56,6.16,71.28,1.36, , , 
2020-06-26 05:51:56,6.13,72.08,1.49, , , 
2020-06-26 05:56:56,6.20,73.08,1.74, , , 
2020-06-26 06:01:56,6.22,73.16,1.78, , , 
2020-06-26 06:06:56,6.24,72.83,1.73, , , 
2020-06-26 06:11:56,6.31,72.04,1.65, , , 
2020-06-26 06:16:56,6.35,71.71,1.62, , , 
2020-06-26 06:21:56,6.36,71.46,1.58, , , 
2020-06-26 06:26:56,6.35,71.33,1.55, , , 
2020-06-26 06:31:56,6.35,72.34,1.74, , , 
2020-06-26 06:36:56,6.39,72.43,1.80, , , 
2020-06-26 06:41:56,6.43,71.92,1.74, , , 
2020-06-26 06:46:56,6.46,71.59,1.71, , , 
2020-06-26 06:51:56,6.44,70.61,1.50, , , 
2020-06-26 06:56:56,6.48,71.40,1.68, , , 
2020-06-26 07:01:56,6.43,72.01,1.76, , , 
2020-06-26 07:06:56,6.41,70.97,1.54, , , 
2020-06-26 07:11:56,6.43,71.08,1.58, , , 
2020-06-26 07:16:56,6.43,71.92,1.74, , , 
2020-06-26 07:21:56,6.49,70.78,1.57, , , 
2020-06-26 07:26:56,6.54,71.03,1.67, , , 
2020-06-26 07:31:56,6.61,70.32,1.61, , , 
2020-06-26 07:36:56,6.69,70.11,1.63, , , 
2020-06-26 07:41:56,6.71,68.92,1.42, , , 
2020-06-26 07:46:56,6.69,69.92,1.60, , , 
2020-06-26 07:51:56,6.70,70.40,1.70, , , 
2020-06-26 07:56:56,6.74,70.58,1.78, , , 
2020-06-26 08:01:56,6.82,70.69,1.87, , , 
2020-06-26 08:06:56,6.89,71.10,2.03, , , 
2020-06-26 08:11:56,6.97,70.49,1.98, , , 
2020-06-26 08:16:56,7.10,71.04,2.21, , , 
2020-06-26 08:21:56,7.20,70.26,2.16, , , 
2020-06-26 08:26:56,7.35,69.45,2.14, , , 
2020-06-26 08:31:56,7.40,69.75,2.24, , , 
2020-06-26 08:36:56,7.37,70.61,2.38, , , 
2020-06-26 08:41:56,7.35,71.11,2.47, , , 
2020-06-26 08:46:56,7.42,71.99,2.71, , , 
2020-06-26 08:51:56,7.47,72.05,2.77, , , 
2020-06-26 08:56:56,7.60,71.34,2.76, , , 
2020-06-26 09:01:56,7.78,72.62,3.18, , , 
2020-06-26 09:06:56,8.11,72.81,3.53, , , 
2020-06-26 09:11:56,9.03,62.31,2.22, , , 
2020-06-26 09:16:56,9.86,63.81,3.35, , , 
2020-06-26 09:21:56,10.62,57.17,2.50, , , 
2020-06-26 09:26:56,11.11,58.70,3.34, , , 
2020-06-26 09:31:56,11.54,57.64,3.48, , , 
2020-06-26 09:36:56,12.07,56.74,3.76, , , 
2020-06-26 09:41:56,13.03,55.08,4.23, , , 
2020-06-26 09:46:56,14.39,55.37,5.58, , , 
2020-06-26 09:51:56,15.37,53.89,6.10, , , 
2020-06-26 09:56:56,16.18,45.49,4.41, , , 
2020-06-26 10:01:56,16.61,46.78,5.20, , , 
2020-06-26 10:06:56,16.98,41.80,3.92, , , 
2020-06-26 10:11:56,17.75,47.30,6.40, , , 
2020-06-26 10:16:56,18.17,39.68,4.25, , , 
2020-06-26 10:21:56,18.30,41.34,4.96, , , 
2020-06-26 10:26:56,18.63,44.25,6.23, , , 
2020-06-26 10:31:56,18.95,37.26,4.05, , , 
2020-06-26 10:36:56,19.06,44.28,6.63, , , 
2020-06-26 10:41:56,19.29,42.83,6.36, , , 
2020-06-26 10:46:56,19.37,39.86,5.39, , , 
2020-06-26 10:51:56,19.35,44.64,7.01, , , 
2020-06-26 10:56:56,19.56,43.95,6.98, , , 
2020-06-26 11:01:56,19.68,37.95,4.96, , , 
2020-06-26 11:06:56,19.27,42.47,6.22, , , 
2020-06-26 11:11:56,19.62,45.16,7.43, , , 
2020-06-26 11:16:56,20.18,40.74,6.44, , , 
2020-06-26 11:21:56,20.40,37.85,5.56, , , 
2020-06-26 11:26:56,20.27,35.31,4.45, , , 
2020-06-26 11:31:56,20.54,40.16,6.54, , , 
2020-06-26 11:36:56,20.49,30.52,2.58, , , 
2020-06-26 11:41:56,20.62,33.03,3.81, , , 
2020-06-26 11:46:56,20.58,35.19,4.68, , , 
2020-06-26 11:51:56,20.33,32.51,3.33, , , 
2020-06-26 11:56:56,20.58,34.17,4.26, , , 
2020-06-26 12:01:56,20.66,38.51,6.05, , , 
2020-06-26 12:06:56,20.86,37.39,5.80, , , 
2020-06-26 12:11:56,20.91,38.34,6.21, , , 
2020-06-26 12:16:56,21.02,34.54,4.80, , , 
2020-06-26 12:21:56,21.24,38.12,6.42, , , 
2020-06-26 12:26:56,21.31,37.10,6.08, , , 
2020-06-26 12:31:56,21.01,36.39,5.54, , , 
2020-06-26 12:36:56,21.23,45.18,8.90, , , 
2020-06-26 12:41:56,21.37,40.60,7.45, , , 
2020-06-26 12:46:56,21.59,37.70,6.56, , , 
2020-06-26 12:51:56,21.67,39.12,7.18, , , 
2020-06-26 12:56:56,21.73,44.77,9.22, , , 
2020-06-26 13:01:56,21.95,32.20,4.61, , , 
2020-06-26 13:06:56,21.93,34.59,5.62, , , 
2020-06-26 13:11:56,22.36,34.54,5.98, , , 
2020-06-26 13:16:56,21.94,36.70,6.49, , , 
2020-06-26 13:21:56,21.87,37.80,6.85, , , 
2020-06-26 13:26:56,22.18,34.37,5.75, , , 
2020-06-26 13:31:56,22.58,30.82,4.53, , , 
2020-06-26 13:36:56,22.57,38.40,7.71, , , 
2020-06-26 13:41:56,22.52,29.92,4.06, , , 
2020-06-26 13:46:56,22.16,33.16,5.21, , , 
2020-06-26 13:51:56,22.22,35.60,6.29, , , 
2020-06-26 13:56:56,22.53,35.17,6.39, , , 
2020-06-26 14:01:56,22.77,30.37,4.48, , , 
2020-06-26 14:06:56,22.93,35.11,6.71, , , 
2020-06-26 14:11:56,22.86,27.78,3.30, , , 
2020-06-26 14:16:56,22.61,22.97,0.42, , , 
2020-06-26 14:21:56,22.50,30.77,4.44, , , 
2020-06-26 14:26:56,22.47,25.96,2.01, , , 
2020-06-26 14:31:56,22.71,24.41,1.36, , , 
2020-06-26 14:36:56,22.68,28.19,3.35, , , 
2020-06-26 14:41:56,22.79,33.75,6.02, , , 
2020-06-26 14:46:56,22.46,26.67,2.38, , , 
2020-06-26 14:51:56,22.72,23.91,1.08, , , 
2020-06-26 14:56:56,22.58,26.04,2.15, , , 
2020-06-26 15:01:56,22.87,27.53,3.18, , , 
2020-06-26 15:06:56,22.90,29.57,4.22, , , 
2020-06-26 15:11:56,22.96,20.86,-0.61, , , 
2020-06-26 15:16:56,23.12,26.20,2.69, , , 
2020-06-26 15:21:56,23.06,27.39,3.27, , , 
2020-06-26 15:26:56,23.49,24.83,2.24, , , 
2020-06-26 15:31:56,23.66,28.74,4.46, , , 
2020-06-26 15:36:56,23.98,24.07,2.23, , , 
2020-06-26 15:41:56,23.44,26.38,3.06, , , 
2020-06-26 15:46:56,23.29,29.11,4.33, , , 
2020-06-26 15:51:56,23.73,23.43,1.64, , , 
2020-06-26 15:56:56,23.59,26.56,3.29, , , 
2020-06-26 16:01:56,23.71,29.56,4.91, , , 
2020-06-26 16:06:56,23.97,27.68,4.19, , , 
2020-06-26 16:11:56,24.75,27.06,4.54, , , 
2020-06-26 16:16:56,24.71,25.72,3.78, , , 
2020-06-26 16:21:56,24.58,29.04,5.40, , , 
2020-06-26 16:26:56,24.56,29.23,5.48, , , 
2020-06-26 16:31:56,24.86,24.89,3.44, , , 
2020-06-26 16:36:56,24.84,24.13,2.99, , , 
