Serial Number:20630307 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","EOF"
2020-06-23 18:13:24,28.38,23.76,5.74, , 
2020-06-23 18:18:24,28.38,20.80,3.83, , 
2020-06-23 18:23:24,28.21,21.11,3.91, , 
2020-06-23 18:28:24,28.08,22.49,4.70, , 
2020-06-23 18:33:24,27.86,21.61,3.95, , 
2020-06-23 18:38:24,27.55,22.48,4.25, , 
2020-06-23 18:43:24,27.36,23.06,4.45, , 
2020-06-23 18:48:24,27.21,23.10,4.35, , 
2020-06-23 18:53:24,26.37,24.01,4.20, , 
2020-06-23 18:58:24,26.02,27.20,5.69, , 
2020-06-23 19:03:24,26.04,24.31,4.10, , 
2020-06-23 19:08:24,25.17,23.64,2.97, , 
2020-06-23 19:13:24,23.94,24.31,2.33, , 
2020-06-23 19:18:24,23.05,26.00,2.52, , 
2020-06-23 19:23:24,22.34,26.70,2.29, , 
2020-06-23 19:28:24,21.77,28.94,2.94, , 
2020-06-23 19:33:24,21.30,32.29,4.08, , 
2020-06-23 19:38:24,20.95,35.22,5.02, , 
2020-06-23 19:43:24,20.50,28.88,1.82, , 
2020-06-23 19:48:24,20.20,29.55,1.88, , 
2020-06-23 19:53:24,19.96,30.22,1.98, , 
2020-06-23 19:58:24,19.99,31.89,2.76, , 
2020-06-23 20:03:24,20.06,29.47,1.72, , 
2020-06-23 20:08:24,20.04,30.69,2.27, , 
2020-06-23 20:13:24,20.01,28.08,1.00, , 
2020-06-23 20:18:24,20.02,28.55,1.24, , 
2020-06-23 20:23:24,20.06,27.89,0.95, , 
2020-06-23 20:28:24,20.30,26.89,0.65, , 
2020-06-23 20:33:24,20.37,30.37,2.41, , 
2020-06-23 20:38:24,20.32,29.18,1.81, , 
2020-06-23 20:43:24,20.11,32.02,2.92, , 
2020-06-23 20:48:24,19.74,36.88,4.61, , 
2020-06-23 20:53:24,19.27,29.40,1.00, , 
2020-06-23 20:58:24,18.85,30.96,1.36, , 
2020-06-23 21:03:24,18.13,40.46,4.50, , 
2020-06-23 21:08:24,17.20,45.14,5.22, , 
2020-06-23 21:13:24,16.32,40.23,2.79, , 
2020-06-23 21:18:24,15.73,47.32,4.56, , 
2020-06-23 21:23:24,15.18,48.08,4.29, , 
2020-06-23 21:28:24,14.73,49.86,4.39, , 
2020-06-23 21:33:24,14.70,47.70,3.73, , 
2020-06-23 21:38:24,14.78,50.07,4.49, , 
2020-06-23 21:43:24,14.74,47.02,3.57, , 
2020-06-23 21:48:24,14.70,46.75,3.45, , 
2020-06-23 21:53:24,14.66,47.91,3.75, , 
2020-06-23 21:58:24,14.53,49.21,4.02, , 
2020-06-23 22:03:24,14.53,46.41,3.19, , 
2020-06-23 22:08:24,14.34,47.17,3.24, , 
2020-06-23 22:13:24,14.07,45.31,2.43, , 
2020-06-23 22:18:24,13.82,44.89,2.07, , 
2020-06-23 22:23:24,13.49,45.58,1.98, , 
2020-06-23 22:28:24,13.34,49.64,3.04, , 
2020-06-23 22:33:24,12.84,51.32,3.05, , 
2020-06-23 22:38:24,12.23,53.09,2.97, , 
2020-06-23 22:43:24,11.56,55.14,2.88, , 
2020-06-23 22:48:24,10.90,56.06,2.50, , 
2020-06-23 22:53:24,10.44,58.31,2.62, , 
2020-06-23 22:58:24,10.00,59.09,2.39, , 
2020-06-23 23:03:24,9.65,58.82,2.00, , 
2020-06-23 23:08:24,9.52,57.22,1.49, , 
2020-06-23 23:13:24,9.52,59.47,2.03, , 
2020-06-23 23:18:24,9.33,59.65,1.89, , 
2020-06-23 23:23:24,9.11,61.92,2.21, , 
2020-06-23 23:28:24,9.01,59.05,1.44, , 
2020-06-23 23:33:24,9.14,61.34,2.10, , 
2020-06-23 23:38:24,9.45,58.45,1.71, , 
2020-06-23 23:43:24,9.98,58.01,2.11, , 
2020-06-23 23:48:24,10.00,59.04,2.38, , 
2020-06-23 23:53:24,9.94,59.00,2.31, , 
2020-06-23 23:58:24,9.84,58.10,2.00, , 
2020-06-24 00:03:24,9.84,60.07,2.47, , 
2020-06-24 00:08:24,9.65,59.17,2.08, , 
2020-06-24 00:13:24,9.66,54.75,1.01, , 
2020-06-24 00:18:24,10.31,54.29,1.50, , 
2020-06-24 00:23:24,10.86,51.32,1.22, , 
2020-06-24 00:28:24,11.31,49.39,1.11, , 
2020-06-24 00:33:24,11.90,48.17,1.30, , 
2020-06-24 00:38:24,12.31,48.61,1.80, , 
2020-06-24 00:43:24,12.57,45.76,1.19, , 
2020-06-24 00:48:24,12.88,45.20,1.31, , 
2020-06-24 00:53:24,13.14,44.37,1.28, , 
2020-06-24 00:58:24,13.23,44.84,1.52, , 
2020-06-24 01:03:24,12.95,45.03,1.32, , 
2020-06-24 01:08:24,12.56,46.50,1.41, , 
2020-06-24 01:13:24,12.63,45.74,1.25, , 
2020-06-24 01:18:24,12.66,45.57,1.23, , 
2020-06-24 01:23:24,12.51,46.11,1.25, , 
2020-06-24 01:28:24,12.03,48.44,1.50, , 
2020-06-24 01:33:24,11.25,50.10,1.25, , 
2020-06-24 01:38:24,10.42,52.88,1.23, , 
2020-06-24 01:43:24,9.60,56.31,1.34, , 
2020-06-24 01:48:24,8.86,58.12,1.08, , 
2020-06-24 01:53:24,8.14,60.82,1.04, , 
2020-06-24 01:58:24,7.63,62.72,0.99, , 
2020-06-24 02:03:24,7.16,63.76,0.77, , 
2020-06-24 02:08:24,7.15,64.94,1.01, , 
2020-06-24 02:13:24,7.72,61.68,0.84, , 
2020-06-24 02:18:24,8.78,59.10,1.24, , 
2020-06-24 02:23:24,8.82,58.70,1.19, , 
2020-06-24 02:28:24,8.19,60.88,1.10, , 
2020-06-24 02:33:24,7.52,62.32,0.79, , 
2020-06-24 02:38:24,6.88,65.12,0.79, , 
2020-06-24 02:43:24,6.43,66.93,0.74, , 
2020-06-24 02:48:24,6.13,68.07,0.69, , 
2020-06-24 02:53:24,5.86,69.61,0.74, , 
2020-06-24 02:58:24,5.56,69.69,0.47, , 
2020-06-24 03:03:24,5.33,71.23,0.55, , 
2020-06-24 03:08:24,5.20,71.69,0.51, , 
2020-06-24 03:13:24,5.01,73.03,0.58, , 
2020-06-24 03:18:24,4.92,73.38,0.56, , 
2020-06-24 03:23:24,4.95,73.41,0.60, , 
2020-06-24 03:28:24,4.78,73.50,0.45, , 
2020-06-24 03:33:24,4.71,74.33,0.53, , 
2020-06-24 03:38:24,4.58,74.81,0.50, , 
2020-06-24 03:43:24,4.39,75.37,0.43, , 
2020-06-24 03:48:24,4.30,75.97,0.44, , 
2020-06-24 03:53:24,4.18,75.74,0.28, , 
2020-06-24 03:58:24,4.06,76.32,0.28, , 
2020-06-24 04:03:24,3.86,76.71,0.15, , 
2020-06-24 04:08:24,3.59,77.46,0.02, , 
2020-06-24 04:13:24,3.41,78.63,0.05, , 
2020-06-24 04:18:24,3.21,78.62,-0.14, , 
2020-06-24 04:23:24,3.11,80.73,0.12, , 
2020-06-24 04:28:24,3.18,79.88,0.05, , 
2020-06-24 04:33:24,3.08,79.60,-0.10, , 
2020-06-24 04:38:24,2.93,80.27,-0.13, , 
2020-06-24 04:43:24,2.79,80.22,-0.28, , 
2020-06-24 04:48:24,2.59,80.58,-0.41, , 
2020-06-24 04:53:24,2.44,81.53,-0.39, , 
2020-06-24 04:58:24,2.38,84.13,-0.02, , 
2020-06-24 05:03:24,2.36,82.47,-0.32, , 
2020-06-24 05:08:24,2.32,83.14,-0.24, , 
2020-06-24 05:13:24,2.17,82.84,-0.44, , 
2020-06-24 05:18:24,2.01,83.88,-0.42, , 
2020-06-24 05:23:24,2.07,85.88,-0.05, , 
2020-06-24 05:28:24,2.09,84.11,-0.31, , 
2020-06-24 05:33:24,1.98,82.81,-0.63, , 
2020-06-24 05:38:24,1.81,83.38,-0.71, , 
2020-06-24 05:43:24,1.69,85.18,-0.53, , 
2020-06-24 05:48:24,1.80,86.76,-0.17, , 
2020-06-24 05:53:24,1.71,85.38,-0.48, , 
2020-06-24 05:58:24,1.62,84.96,-0.64, , 
2020-06-24 06:03:24,1.57,85.06,-0.66, , 
2020-06-24 06:08:24,1.55,85.76,-0.57, , 
2020-06-24 06:13:24,1.51,88.18,-0.23, , 
2020-06-24 06:18:24,1.65,88.68,-0.02, , 
2020-06-24 06:23:24,1.83,86.87,-0.12, , 
2020-06-24 06:28:24,1.88,85.15,-0.34, , 
2020-06-24 06:33:24,1.80,85.68,-0.34, , 
2020-06-24 06:38:24,1.72,85.43,-0.46, , 
2020-06-24 06:43:24,1.50,84.42,-0.84, , 
2020-06-24 06:48:24,1.35,86.85,-0.60, , 
2020-06-24 06:53:24,1.23,86.72,-0.74, , 
2020-06-24 06:58:24,1.12,85.82,-0.99, , 
2020-06-24 07:03:24,1.02,88.19,-0.72, , 
2020-06-24 07:08:24,0.94,88.22,-0.79, , 
2020-06-24 07:13:24,0.89,87.19,-1.00, , 
2020-06-24 07:18:24,0.83,89.39,-0.71, , 
2020-06-24 07:23:24,0.87,88.65,-0.80, , 
2020-06-24 07:28:24,0.91,90.53,-0.47, , 
2020-06-24 07:33:24,1.10,90.61,-0.26, , 
2020-06-24 07:38:24,1.08,89.40,-0.47, , 
2020-06-24 07:43:24,0.99,88.76,-0.65, , 
2020-06-24 07:48:24,0.93,87.97,-0.84, , 
2020-06-24 07:53:24,0.88,89.28,-0.69, , 
2020-06-24 07:58:24,1.04,91.18,-0.24, , 
2020-06-24 08:03:24,1.10,90.91,-0.22, , 
2020-06-24 08:08:24,1.14,90.08,-0.30, , 
2020-06-24 08:13:24,1.19,89.52,-0.34, , 
2020-06-24 08:18:24,1.17,89.33,-0.39, , 
2020-06-24 08:23:24,1.19,90.04,-0.26, , 
2020-06-24 08:28:24,1.20,90.40,-0.20, , 
2020-06-24 08:33:24,1.31,90.77,-0.04, , 
2020-06-24 08:38:24,1.32,90.54,-0.06, , 
2020-06-24 08:43:24,1.39,91.45,0.15, , 
2020-06-24 08:48:24,1.54,91.54,0.31, , 
2020-06-24 08:53:24,1.61,91.61,0.39, , 
2020-06-24 08:58:24,1.73,91.47,0.49, , 
2020-06-24 09:03:24,1.94,92.66,0.87, , 
2020-06-24 09:08:24,2.23,92.70,1.17, , 
2020-06-24 09:13:24,2.34,91.70,1.12, , 
2020-06-24 09:18:24,2.44,91.77,1.24, , 
2020-06-24 09:23:24,2.56,91.27,1.28, , 
2020-06-24 09:28:24,2.67,91.31,1.40, , 
2020-06-24 09:33:24,2.73,91.33,1.46, , 
2020-06-24 09:38:24,2.86,91.86,1.67, , 
2020-06-24 09:43:24,3.78,94.63,3.00, , 
2020-06-24 09:48:24,5.81,90.39,4.36, , 
2020-06-24 09:53:24,7.72,80.38,4.56, , 
2020-06-24 09:58:24,9.31,73.39,4.80, , 
2020-06-24 10:03:24,10.63,68.28,5.03, , 
2020-06-24 10:08:24,11.78,64.55,5.33, , 
2020-06-24 10:13:24,12.80,60.20,5.29, , 
2020-06-24 10:18:24,13.77,57.88,5.63, , 
2020-06-24 10:23:24,14.77,52.19,5.07, , 
2020-06-24 10:28:24,15.99,48.90,5.27, , 
2020-06-24 10:33:24,17.07,47.49,5.84, , 
2020-06-24 10:38:24,17.97,44.52,5.73, , 
2020-06-24 10:43:24,18.79,44.60,6.49, , 
2020-06-24 10:48:24,19.43,42.65,6.43, , 
2020-06-24 10:53:24,19.98,40.15,6.04, , 
2020-06-24 10:58:24,20.41,40.99,6.73, , 
2020-06-24 11:03:24,20.91,41.19,7.25, , 
2020-06-24 11:08:24,21.45,39.53,7.13, , 
2020-06-24 11:13:24,21.84,38.84,7.23, , 
2020-06-24 11:18:24,22.34,37.81,7.27, , 
2020-06-24 11:23:24,22.79,38.91,8.10, , 
2020-06-24 11:28:24,23.08,35.43,6.98, , 
2020-06-24 11:33:24,23.41,34.19,6.75, , 
2020-06-24 11:38:24,23.55,33.24,6.46, , 
2020-06-24 11:43:24,23.89,33.12,6.71, , 
2020-06-24 11:48:24,24.28,32.66,6.85, , 
2020-06-24 11:53:24,24.78,33.33,7.59, , 
2020-06-24 11:58:24,25.05,30.33,6.44, , 
2020-06-24 12:03:24,25.21,30.05,6.44, , 
2020-06-24 12:08:24,25.38,31.52,7.29, , 
2020-06-24 12:13:24,25.73,27.68,5.70, , 
2020-06-24 12:18:24,26.02,29.15,6.70, , 
2020-06-24 12:23:24,26.30,28.99,6.86, , 
2020-06-24 12:28:24,26.86,27.29,6.46, , 
2020-06-24 12:33:24,27.23,27.90,7.10, , 
2020-06-24 12:38:24,27.52,27.14,6.94, , 
2020-06-24 12:43:24,27.69,24.83,5.80, , 
2020-06-24 12:48:24,27.61,24.77,5.70, , 
2020-06-24 12:53:24,27.82,25.26,6.15, , 
2020-06-24 12:58:24,27.86,25.77,6.48, , 
2020-06-24 13:03:24,28.15,27.55,7.70, , 
2020-06-24 13:08:24,28.52,26.73,7.57, , 
2020-06-24 13:13:24,28.73,25.58,7.11, , 
2020-06-24 13:18:24,29.06,26.81,8.08, , 
2020-06-24 13:23:24,29.35,24.39,6.93, , 
2020-06-24 13:28:24,29.46,24.44,7.06, , 
2020-06-24 13:33:24,29.65,23.99,6.95, , 
2020-06-24 13:38:24,29.82,22.80,6.35, , 
2020-06-24 13:43:24,30.12,21.98,6.07, , 
2020-06-24 13:48:24,29.88,20.23,4.67, , 
2020-06-24 13:53:24,30.18,21.73,5.95, , 
2020-06-24 13:58:24,30.33,22.82,6.78, , 
2020-06-24 14:03:24,30.42,23.67,7.40, , 
2020-06-24 14:08:24,30.52,25.11,8.34, , 
2020-06-24 14:13:24,30.54,20.72,5.56, , 
2020-06-24 14:18:24,30.51,20.79,5.59, , 
2020-06-24 14:23:24,30.35,19.27,4.36, , 
2020-06-24 14:28:24,30.37,21.56,6.00, , 
2020-06-24 14:33:24,30.19,23.00,6.78, , 
2020-06-24 14:38:24,30.18,21.90,6.06, , 
2020-06-24 14:43:24,30.36,21.52,5.95, , 
2020-06-24 14:48:24,30.51,17.98,3.50, , 
2020-06-24 14:53:24,30.61,21.98,6.47, , 
2020-06-24 14:58:24,31.10,20.94,6.18, , 
2020-06-24 15:03:24,31.22,19.85,5.50, , 
2020-06-24 15:08:24,31.37,19.54,5.40, , 
2020-06-24 15:13:24,31.60,20.89,6.56, , 
2020-06-24 15:18:24,31.58,19.83,5.78, , 
2020-06-24 15:23:24,31.67,19.19,5.38, , 
2020-06-24 15:28:24,31.71,16.66,3.39, , 
2020-06-24 15:33:24,30.52,16.96,2.69, , 
2020-06-24 15:38:24,30.75,22.48,6.91, , 
2020-06-24 15:43:24,31.10,20.32,5.74, , 
2020-06-24 15:48:24,31.28,20.34,5.91, , 
2020-06-24 15:53:24,31.54,18.45,4.71, , 
2020-06-24 15:58:24,31.71,19.59,5.71, , 
2020-06-24 16:03:24,31.76,19.55,5.73, , 
2020-06-24 16:08:24,31.78,17.01,3.74, , 
2020-06-24 16:13:24,31.63,18.68,4.96, , 
2020-06-24 16:18:24,31.64,19.54,5.62, , 
2020-06-24 16:23:24,31.90,15.50,2.53, , 
2020-06-24 16:28:24,31.83,15.53,2.50, , 
2020-06-24 16:33:24,30.53,17.98,3.53, , 
2020-06-24 16:38:24,29.81,17.84,2.83, , 
2020-06-24 16:43:24,29.82,19.40,4.03, , 
2020-06-24 16:48:24,29.91,18.12,3.13, , 
2020-06-24 16:53:24,29.22,18.28,2.70, , 
2020-06-24 16:58:24,27.39,19.73,2.27, , 
2020-06-24 17:03:24,27.52,20.07,2.62, , 
2020-06-24 17:08:24,28.29,20.24,3.37, , 
2020-06-24 17:13:24,28.54,19.65,3.16, , 
2020-06-24 17:18:24,28.92,18.07,2.29, , 
2020-06-24 17:23:24,29.36,19.29,3.57, , 
2020-06-24 17:28:24,29.41,19.50,3.76, , 
2020-06-24 17:33:24,29.63,19.26,3.77, , 
2020-06-24 17:38:24,30.00,18.29,3.33, , 
2020-06-24 17:43:24,30.09,18.30,3.42, , 
2020-06-24 17:48:24,29.61,16.27,1.38, , 
2020-06-24 17:53:24,29.20,18.95,3.19, , 
2020-06-24 17:58:24,29.15,19.31,3.41, , 
2020-06-24 18:03:24,28.87,17.80,2.04, , 
2020-06-24 18:08:24,28.85,19.64,3.40, , 
2020-06-24 18:13:24,28.99,17.95,2.25, , 
2020-06-24 18:18:24,28.90,17.58,1.89, , 
2020-06-24 18:23:24,28.72,17.95,2.03, , 
2020-06-24 18:28:24,28.38,16.06,0.21, , 
2020-06-24 18:33:24,28.15,16.82,0.67, , 
2020-06-24 18:38:24,27.85,17.68,1.12, , 
2020-06-24 18:43:24,27.75,15.93,-0.40, , 
2020-06-24 18:48:24,27.43,16.28,-0.36, , 
2020-06-24 18:53:24,27.05,15.24,-1.57, , 
2020-06-24 18:58:24,26.69,17.25,-0.16, , 
2020-06-24 19:03:24,26.64,16.74,-0.62, , 
2020-06-24 19:08:24,26.50,17.16,-0.39, , 
2020-06-24 19:13:24,26.39,15.87,-1.54, , 
2020-06-24 19:18:24,26.23,18.62,0.52, , 
2020-06-24 19:23:24,25.89,16.57,-1.36, , 
2020-06-24 19:28:24,25.54,16.85,-1.41, , 
2020-06-24 19:33:24,25.30,17.51,-1.08, , 
2020-06-24 19:38:24,25.29,17.05,-1.45, , 
2020-06-24 19:43:24,25.22,17.87,-0.87, , 
2020-06-24 19:48:24,24.75,18.18,-1.02, , 
2020-06-24 19:53:24,24.38,19.41,-0.42, , 
2020-06-24 19:58:24,24.10,20.40,0.03, , 
2020-06-24 20:03:24,23.85,19.10,-1.08, , 
2020-06-24 20:08:24,23.51,19.47,-1.10, , 
2020-06-24 20:13:24,23.10,20.15,-0.96, , 
2020-06-24 20:18:24,22.68,20.36,-1.17, , 
2020-06-24 20:23:24,22.35,20.45,-1.38, , 
2020-06-24 20:28:24,22.17,19.73,-2.02, , 
2020-06-24 20:33:24,22.05,19.82,-2.06, , 
2020-06-24 20:38:24,21.95,20.08,-1.96, , 
2020-06-24 20:43:24,21.83,19.82,-2.23, , 
2020-06-24 20:48:24,21.72,20.50,-1.88, , 
2020-06-24 20:53:24,21.46,19.92,-2.48, , 
2020-06-24 20:58:24,21.28,21.74,-1.44, , 
2020-06-24 21:03:24,20.94,21.30,-2.00, , 
2020-06-24 21:08:24,20.46,22.58,-1.61, , 
2020-06-24 21:13:24,20.10,27.70,0.88, , 
2020-06-24 21:18:24,19.51,22.21,-2.63, , 
2020-06-24 21:23:24,19.21,28.42,0.48, , 
2020-06-24 21:28:24,18.32,29.47,0.21, , 
2020-06-24 21:33:24,17.41,33.73,1.29, , 
2020-06-24 21:38:24,16.56,36.30,1.56, , 
2020-06-24 21:43:24,15.67,39.80,2.05, , 
2020-06-24 21:48:24,14.77,39.93,1.29, , 
2020-06-24 21:53:24,14.06,38.09,0.01, , 
2020-06-24 21:58:24,13.73,41.01,0.73, , 
2020-06-24 22:03:24,13.49,37.97,-0.55, , 
2020-06-24 22:08:24,13.53,39.24,-0.06, , 
2020-06-24 22:13:24,13.35,40.36,0.17, , 
2020-06-24 22:18:24,13.08,36.59,-1.42, , 
2020-06-24 22:23:24,13.20,37.52,-0.97, , 
2020-06-24 22:28:24,13.36,36.65,-1.15, , 
2020-06-24 22:33:24,13.31,36.77,-1.15, , 
2020-06-24 22:38:24,13.14,37.06,-1.19, , 
2020-06-24 22:43:24,13.05,36.49,-1.48, , 
2020-06-24 22:48:24,12.96,36.10,-1.70, , 
2020-06-24 22:53:24,12.92,39.60,-0.48, , 
2020-06-24 22:58:24,12.38,42.43,-0.02, , 
2020-06-24 23:03:24,11.47,44.40,-0.22, , 
2020-06-24 23:08:24,10.68,46.21,-0.39, , 
2020-06-24 23:13:24,9.92,47.46,-0.73, , 
2020-06-24 23:18:24,9.21,49.34,-0.85, , 
2020-06-24 23:23:24,8.55,50.90,-1.03, , 
2020-06-24 23:28:24,8.00,52.89,-1.02, , 
2020-06-24 23:33:24,7.56,54.81,-0.94, , 
2020-06-24 23:38:24,7.12,55.42,-1.20, , 
2020-06-24 23:43:24,6.78,54.66,-1.71, , 
2020-06-24 23:48:24,6.58,53.75,-2.12, , 
2020-06-24 23:53:24,6.52,53.70,-2.19, , 
2020-06-24 23:58:24,6.67,55.19,-1.68, , 
2020-06-25 00:03:24,6.54,56.20,-1.55, , 
2020-06-25 00:08:24,6.39,56.12,-1.71, , 
2020-06-25 00:13:24,6.16,57.80,-1.52, , 
2020-06-25 00:18:24,5.95,57.32,-1.84, , 
2020-06-25 00:23:24,5.82,57.54,-1.90, , 
2020-06-25 00:28:24,5.62,58.05,-1.98, , 
2020-06-25 00:33:24,5.43,60.26,-1.64, , 
2020-06-25 00:38:24,5.25,59.91,-1.89, , 
2020-06-25 00:43:24,5.17,59.78,-2.01, , 
2020-06-25 00:48:24,5.16,56.45,-2.79, , 
2020-06-25 00:53:24,5.32,59.43,-1.94, , 
2020-06-25 00:58:24,5.24,59.60,-1.98, , 
2020-06-25 01:03:24,5.24,59.64,-1.97, , 
2020-06-25 01:08:24,5.08,59.40,-2.17, , 
2020-06-25 01:13:24,4.90,58.45,-2.56, , 
2020-06-25 01:18:24,4.93,61.28,-1.89, , 
2020-06-25 01:23:24,4.91,59.36,-2.34, , 
2020-06-25 01:28:24,4.83,60.63,-2.13, , 
2020-06-25 01:33:24,4.71,59.42,-2.52, , 
2020-06-25 01:38:24,4.59,61.19,-2.24, , 
2020-06-25 01:43:24,4.62,61.29,-2.18, , 
2020-06-25 01:48:24,4.62,61.22,-2.20, , 
2020-06-25 01:53:24,4.61,61.86,-2.07, , 
2020-06-25 01:58:24,4.49,63.48,-1.83, , 
2020-06-25 02:03:24,4.33,63.66,-1.95, , 
2020-06-25 02:08:24,4.07,64.38,-2.04, , 
2020-06-25 02:13:24,4.02,63.81,-2.21, , 
2020-06-25 02:18:24,4.19,61.04,-2.65, , 
2020-06-25 02:23:24,4.48,62.92,-1.96, , 
2020-06-25 02:28:24,4.78,63.71,-1.51, , 
2020-06-25 02:33:24,4.94,65.16,-1.05, , 
2020-06-25 02:38:24,5.21,62.89,-1.28, , 
2020-06-25 02:43:24,5.40,60.36,-1.65, , 
2020-06-25 02:48:24,5.60,61.53,-1.21, , 
2020-06-25 02:53:24,5.80,64.46,-0.38, , 
2020-06-25 02:58:24,5.92,67.58,0.39, , 
2020-06-25 03:03:24,6.08,66.95,0.41, , 
2020-06-25 03:08:24,6.25,66.03,0.38, , 
2020-06-25 03:13:24,6.48,67.22,0.84, , 
2020-06-25 03:18:24,6.69,65.96,0.79, , 
2020-06-25 03:23:24,6.81,67.44,1.21, , 
2020-06-25 03:28:24,6.93,67.99,1.43, , 
2020-06-25 03:33:24,7.02,68.58,1.65, , 
2020-06-25 03:38:24,7.11,66.64,1.33, , 
2020-06-25 03:43:24,7.11,63.57,0.67, , 
2020-06-25 03:48:24,7.24,60.45,0.10, , 
2020-06-25 03:53:24,7.11,63.82,0.73, , 
2020-06-25 03:58:24,6.85,63.42,0.40, , 
2020-06-25 04:03:24,6.41,66.41,0.61, , 
2020-06-25 04:08:24,6.13,67.84,0.64, , 
2020-06-25 04:13:24,6.06,68.25,0.66, , 
2020-06-25 04:18:24,5.95,68.02,0.51, , 
2020-06-25 04:23:24,5.82,66.93,0.16, , 
2020-06-25 04:28:24,5.57,68.81,0.30, , 
2020-06-25 04:33:24,5.19,68.55,-0.12, , 
2020-06-25 04:38:24,4.73,69.34,-0.40, , 
2020-06-25 04:43:24,4.38,70.28,-0.55, , 
2020-06-25 04:48:24,3.97,71.04,-0.80, , 
2020-06-25 04:53:24,3.69,71.82,-0.92, , 
2020-06-25 04:58:24,3.54,72.06,-1.02, , 
2020-06-25 05:03:24,3.40,72.75,-1.02, , 
2020-06-25 05:08:24,3.17,73.30,-1.14, , 
2020-06-25 05:13:24,2.88,73.83,-1.32, , 
2020-06-25 05:18:24,2.69,75.31,-1.24, , 
2020-06-25 05:23:24,2.69,75.03,-1.29, , 
2020-06-25 05:28:24,2.89,74.42,-1.20, , 
2020-06-25 05:33:24,2.79,74.39,-1.31, , 
2020-06-25 05:38:24,2.64,74.88,-1.37, , 
2020-06-25 05:43:24,2.54,75.89,-1.28, , 
2020-06-25 05:48:24,2.54,76.39,-1.19, , 
2020-06-25 05:53:24,2.43,76.62,-1.25, , 
2020-06-25 05:58:24,2.49,76.98,-1.14, , 
2020-06-25 06:03:24,2.57,77.18,-1.02, , 
2020-06-25 06:08:24,2.51,77.10,-1.10, , 
2020-06-25 06:13:24,2.51,77.47,-1.03, , 
2020-06-25 06:18:24,2.45,77.62,-1.06, , 
2020-06-25 06:23:24,2.38,78.27,-1.01, , 
2020-06-25 06:28:24,2.29,77.80,-1.18, , 
2020-06-25 06:33:24,2.26,78.65,-1.06, , 
2020-06-25 06:38:24,2.61,78.11,-0.81, , 
2020-06-25 06:43:24,2.82,75.62,-1.06, , 
2020-06-25 06:48:24,2.96,75.46,-0.95, , 
2020-06-25 06:53:24,3.09,75.18,-0.88, , 
2020-06-25 06:58:24,2.95,75.13,-1.02, , 
2020-06-25 07:03:24,2.68,76.53,-1.03, , 
2020-06-25 07:08:24,2.46,77.33,-1.10, , 
2020-06-25 07:13:24,2.28,77.74,-1.20, , 
2020-06-25 07:18:24,2.07,77.51,-1.45, , 
2020-06-25 07:23:24,1.78,79.39,-1.41, , 
2020-06-25 07:28:24,1.69,81.39,-1.15, , 
2020-06-25 07:33:24,1.69,81.15,-1.19, , 
2020-06-25 07:38:24,1.66,81.87,-1.10, , 
2020-06-25 07:43:24,1.80,81.76,-0.98, , 
2020-06-25 07:48:24,1.83,81.78,-0.95, , 
2020-06-25 07:53:24,1.92,81.75,-0.87, , 
2020-06-25 07:58:24,2.06,81.57,-0.76, , 
2020-06-25 08:03:24,2.05,80.70,-0.92, , 
2020-06-25 08:08:24,1.96,81.55,-0.86, , 
2020-06-25 08:13:24,1.90,82.28,-0.80, , 
2020-06-25 08:18:24,1.76,82.89,-0.84, , 
2020-06-25 08:23:24,1.73,84.04,-0.67, , 
2020-06-25 08:28:24,1.80,84.20,-0.58, , 
2020-06-25 08:33:24,1.86,85.63,-0.29, , 
2020-06-25 08:38:24,1.98,84.72,-0.32, , 
2020-06-25 08:43:24,2.09,85.41,-0.10, , 
2020-06-25 08:48:24,2.12,85.50,-0.06, , 
2020-06-25 08:53:24,2.19,85.64,0.03, , 
2020-06-25 08:58:24,2.25,86.59,0.25, , 
2020-06-25 09:03:24,2.34,86.40,0.30, , 
2020-06-25 09:08:24,2.40,86.79,0.43, , 
2020-06-25 09:13:24,2.54,88.16,0.78, , 
2020-06-25 09:18:24,2.71,88.14,0.95, , 
2020-06-25 09:23:24,3.01,88.53,1.30, , 
2020-06-25 09:28:24,3.42,88.64,1.72, , 
2020-06-25 09:33:24,3.77,88.54,2.06, , 
2020-06-25 09:38:24,4.22,89.32,2.63, , 
2020-06-25 09:43:24,5.35,88.22,3.56, , 
2020-06-25 09:48:24,7.39,78.13,3.83, , 
2020-06-25 09:53:24,8.33,79.00,4.91, , 
2020-06-25 09:58:24,9.31,70.50,4.23, , 
2020-06-25 10:03:24,11.51,58.00,3.54, , 
2020-06-25 10:08:24,13.11,49.51,2.80, , 
2020-06-25 10:13:24,13.33,56.69,4.92, , 
2020-06-25 10:18:24,13.14,59.81,5.51, , 
2020-06-25 10:23:24,12.91,59.55,5.24, , 
2020-06-25 10:28:24,13.07,56.43,4.62, , 
2020-06-25 10:33:24,13.83,54.64,4.87, , 
2020-06-25 10:38:24,14.51,47.99,3.64, , 
2020-06-25 10:43:24,14.80,52.62,5.22, , 
2020-06-25 10:48:24,15.19,44.67,3.25, , 
2020-06-25 10:53:24,15.55,47.88,4.56, , 
2020-06-25 10:58:24,15.99,49.56,5.46, , 
2020-06-25 11:03:24,16.96,48.04,5.91, , 
