Serial Number:20585867 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","EOF"
2021-06-17 02:30:30,7.04,62.40,0.36, , 
2021-06-17 02:35:30,6.88,64.53,0.67, , 
2021-06-17 02:40:30,6.69,64.70,0.52, , 
2021-06-17 02:45:30,6.54,66.72,0.80, , 
2021-06-17 02:50:30,6.43,65.78,0.50, , 
2021-06-17 02:55:30,6.59,65.29,0.55, , 
2021-06-17 03:00:30,6.55,66.86,0.84, , 
2021-06-17 03:05:30,6.38,66.63,0.63, , 
2021-06-17 03:10:30,6.39,65.74,0.45, , 
2021-06-17 03:15:30,6.43,67.40,0.84, , 
2021-06-17 03:20:30,6.24,67.85,0.75, , 
2021-06-17 03:25:30,6.31,66.47,0.54, , 
2021-06-17 03:30:30,6.31,68.15,0.88, , 
2021-06-17 03:35:30,6.15,68.91,0.88, , 
2021-06-17 03:40:30,6.10,67.80,0.60, , 
2021-06-17 03:45:30,6.20,69.18,0.98, , 
2021-06-17 03:50:30,6.01,69.10,0.79, , 
2021-06-17 03:55:30,5.95,70.44,0.99, , 
2021-06-17 04:00:30,5.78,71.19,0.97, , 
2021-06-17 04:05:30,5.59,71.93,0.93, , 
2021-06-17 04:10:30,5.51,72.27,0.92, , 
2021-06-17 04:15:30,5.36,72.86,0.89, , 
2021-06-17 04:20:30,5.21,73.15,0.80, , 
2021-06-17 04:25:30,5.26,73.35,0.89, , 
2021-06-17 04:30:30,5.22,73.59,0.89, , 
2021-06-17 04:35:30,5.25,73.57,0.92, , 
2021-06-17 04:40:30,5.15,74.22,0.94, , 
2021-06-17 04:45:30,5.21,73.50,0.87, , 
2021-06-17 04:50:30,5.19,74.08,0.95, , 
2021-06-17 04:55:30,5.00,74.58,0.86, , 
2021-06-17 05:00:30,4.96,74.16,0.75, , 
2021-06-17 05:05:30,5.08,74.27,0.89, , 
2021-06-17 05:10:30,4.97,74.31,0.79, , 
2021-06-17 05:15:30,4.93,74.90,0.86, , 
2021-06-17 05:20:30,4.79,75.75,0.88, , 
2021-06-17 05:25:30,4.63,75.83,0.74, , 
2021-06-17 05:30:30,4.96,75.09,0.93, , 
2021-06-17 05:35:30,5.27,72.97,0.83, , 
2021-06-17 05:40:30,5.35,73.37,0.98, , 
2021-06-17 05:45:30,5.16,74.28,0.96, , 
2021-06-17 05:50:30,4.92,75.12,0.89, , 
2021-06-17 05:55:30,4.75,75.84,0.86, , 
2021-06-17 06:00:30,4.65,76.40,0.86, , 
2021-06-17 06:05:30,4.76,76.50,0.99, , 
2021-06-17 06:10:30,4.58,76.52,0.81, , 
2021-06-17 06:15:30,4.43,77.36,0.82, , 
2021-06-17 06:20:30,4.31,77.73,0.77, , 
2021-06-17 06:25:30,4.58,76.71,0.85, , 
2021-06-17 06:30:30,4.87,75.90,0.98, , 
2021-06-17 06:35:30,4.86,75.64,0.92, , 
2021-06-17 06:40:30,4.77,75.81,0.87, , 
2021-06-17 06:45:30,4.63,76.09,0.79, , 
2021-06-17 06:50:30,4.64,76.13,0.80, , 
2021-06-17 06:55:30,4.86,75.89,0.97, , 
2021-06-17 07:00:30,4.86,75.48,0.89, , 
2021-06-17 07:05:30,4.63,76.38,0.84, , 
2021-06-17 07:10:30,4.60,76.71,0.87, , 
2021-06-17 07:15:30,4.73,75.80,0.83, , 
2021-06-17 07:20:30,4.82,75.67,0.90, , 
2021-06-17 07:25:30,4.67,75.49,0.72, , 
2021-06-17 07:30:30,4.38,76.87,0.69, , 
2021-06-17 07:35:30,4.16,77.87,0.65, , 
2021-06-17 07:40:30,4.21,77.96,0.72, , 
2021-06-17 07:45:30,4.45,77.00,0.77, , 
2021-06-17 07:50:30,4.38,77.19,0.74, , 
2021-06-17 07:55:30,4.37,77.94,0.87, , 
2021-06-17 08:00:30,4.30,78.16,0.84, , 
2021-06-17 08:05:30,4.38,78.51,0.98, , 
2021-06-17 08:10:30,4.42,79.22,1.14, , 
2021-06-17 08:15:30,4.26,78.86,0.92, , 
2021-06-17 08:20:30,4.21,79.47,0.98, , 
2021-06-17 08:25:30,4.26,79.62,1.05, , 
2021-06-17 08:30:30,4.46,78.97,1.14, , 
2021-06-17 08:35:30,4.80,77.82,1.26, , 
2021-06-17 08:40:30,5.08,77.43,1.47, , 
2021-06-17 08:45:30,4.98,78.43,1.55, , 
2021-06-17 08:50:30,4.89,78.63,1.49, , 
2021-06-17 08:55:30,5.00,79.35,1.72, , 
2021-06-17 09:00:30,5.33,79.43,2.06, , 
2021-06-17 09:05:30,5.55,78.13,2.05, , 
2021-06-17 09:10:30,5.61,77.92,2.06, , 
2021-06-17 09:15:30,5.68,78.57,2.26, , 
2021-06-17 09:20:30,5.86,77.76,2.29, , 
2021-06-17 09:25:30,6.10,78.27,2.61, , 
2021-06-17 09:30:30,6.33,77.51,2.69, , 
2021-06-17 09:35:30,6.81,76.78,3.03, , 
2021-06-17 09:40:30,7.54,76.44,3.67, , 
2021-06-17 09:45:30,8.36,79.57,5.05, , 
2021-06-17 09:50:30,9.18,75.43,5.07, , 
2021-06-17 09:55:30,10.05,74.59,5.75, , 
2021-06-17 10:00:30,10.87,72.91,6.22, , 
2021-06-17 10:05:30,11.66,71.36,6.66, , 
2021-06-17 10:10:30,12.45,65.97,6.28, , 
2021-06-17 10:15:30,13.18,66.56,7.10, , 
2021-06-17 10:20:30,13.74,64.81,7.25, , 
2021-06-17 10:25:30,14.32,63.81,7.57, , 
2021-06-17 10:30:30,14.79,62.99,7.83, , 
2021-06-17 10:35:30,15.36,64.40,8.69, , 
2021-06-17 10:40:30,15.92,61.34,8.51, , 
2021-06-17 10:45:30,16.50,62.10,9.24, , 
2021-06-17 10:50:30,17.17,55.93,8.31, , 
2021-06-17 10:55:30,17.82,57.20,9.26, , 
2021-06-17 11:00:30,18.54,54.60,9.24, , 
2021-06-17 11:05:30,19.20,56.33,10.31, , 
2021-06-17 11:10:30,19.96,55.26,10.73, , 
2021-06-17 11:15:30,20.62,52.21,10.50, , 
2021-06-17 11:20:30,21.22,42.01,7.82, , 
2021-06-17 11:25:30,21.73,38.13,6.85, , 
2021-06-17 11:30:30,22.05,38.62,7.32, , 
2021-06-17 11:35:30,22.28,36.36,6.66, , 
2021-06-17 11:40:30,22.54,40.44,8.44, , 
2021-06-17 11:45:30,22.86,37.92,7.78, , 
2021-06-17 11:50:30,23.29,36.85,7.74, , 
2021-06-17 11:55:30,23.75,36.71,8.10, , 
2021-06-17 12:00:30,24.06,35.74,7.98, , 
2021-06-17 12:05:30,24.41,37.60,9.03, , 
2021-06-17 12:10:30,24.78,33.78,7.78, , 
2021-06-17 12:15:30,24.90,32.36,7.25, , 
2021-06-17 12:20:30,25.04,37.49,9.55, , 
2021-06-17 12:25:30,25.39,30.42,6.78, , 
2021-06-17 12:30:30,25.45,32.33,7.72, , 
2021-06-17 12:35:30,25.67,33.12,8.27, , 
2021-06-17 12:40:30,25.87,31.37,7.64, , 
2021-06-17 12:45:30,26.11,30.89,7.63, , 
2021-06-17 12:50:30,26.48,31.31,8.14, , 
2021-06-17 12:55:30,26.76,32.67,9.01, , 
2021-06-17 13:00:30,27.09,28.76,7.42, , 
2021-06-17 13:05:30,27.32,27.70,7.07, , 
2021-06-17 13:10:30,27.64,23.69,5.07, , 
2021-06-17 13:15:30,28.00,27.24,7.41, , 
2021-06-17 13:20:30,28.37,30.03,9.15, , 
2021-06-17 13:25:30,28.72,25.39,6.99, , 
2021-06-17 13:30:30,28.87,22.72,5.51, , 
2021-06-17 13:35:30,29.16,22.72,5.74, , 
2021-06-17 13:40:30,29.31,21.54,5.10, , 
2021-06-17 13:45:30,29.19,22.82,5.84, , 
2021-06-17 13:50:30,29.32,25.48,7.54, , 
2021-06-17 13:55:30,29.57,24.48,7.17, , 
2021-06-17 14:00:30,29.18,20.41,4.22, , 
2021-06-17 14:05:30,29.07,19.84,3.73, , 
2021-06-17 14:10:30,29.08,23.55,6.20, , 
2021-06-17 14:15:30,29.13,18.61,2.87, , 
2021-06-17 14:20:30,28.74,18.10,2.16, , 
2021-06-17 14:25:30,28.35,17.44,1.33, , 
2021-06-17 14:30:30,28.05,19.46,2.62, , 
2021-06-17 14:35:30,27.93,17.10,0.72, , 
2021-06-17 14:40:30,28.18,21.97,4.45, , 
2021-06-17 14:45:30,28.72,21.01,4.26, , 
2021-06-17 14:50:30,28.68,19.48,3.14, , 
2021-06-17 14:55:30,28.56,20.22,3.58, , 
2021-06-17 15:00:30,28.55,17.25,1.34, , 
2021-06-17 15:05:30,28.85,19.62,3.39, , 
2021-06-17 15:10:30,29.38,24.21,6.85, , 
2021-06-17 15:15:30,29.48,17.31,2.14, , 
2021-06-17 15:20:30,28.82,22.37,5.24, , 
2021-06-17 15:25:30,27.74,19.31,2.26, , 
2021-06-17 15:30:30,27.09,20.73,2.72, , 
2021-06-17 15:35:30,26.83,23.02,3.99, , 
2021-06-17 15:40:30,26.80,23.31,4.14, , 
2021-06-17 15:45:30,26.61,23.79,4.27, , 
2021-06-17 15:50:30,26.56,24.57,4.70, , 
2021-06-17 15:55:30,26.75,26.01,5.67, , 
2021-06-17 16:00:30,26.55,25.46,5.20, , 
2021-06-17 16:05:30,26.07,25.40,4.75, , 
2021-06-17 16:10:30,25.78,25.13,4.36, , 
2021-06-17 16:15:30,25.89,23.08,3.24, , 
2021-06-17 16:20:30,26.03,25.10,4.55, , 
2021-06-17 16:25:30,25.90,23.58,3.55, , 
2021-06-17 16:30:30,25.77,24.30,3.87, , 
2021-06-17 16:35:30,25.80,25.48,4.57, , 
2021-06-17 16:40:30,25.78,24.39,3.93, , 
2021-06-17 16:45:30,25.61,21.26,1.85, , 
2021-06-17 16:50:30,25.15,24.37,3.38, , 
2021-06-17 16:55:30,24.83,24.18,3.00, , 
2021-06-17 17:00:30,24.68,26.72,4.29, , 
2021-06-17 17:05:30,25.07,29.09,5.86, , 
2021-06-17 17:10:30,25.94,23.66,3.63, , 
2021-06-17 17:15:30,26.32,19.51,1.23, , 
2021-06-17 17:20:30,26.54,25.18,5.03, , 
2021-06-17 17:25:30,27.07,20.38,2.47, , 
2021-06-17 17:30:30,27.27,25.71,5.94, , 
2021-06-17 17:35:30,27.37,21.14,3.22, , 
2021-06-17 17:40:30,26.92,23.71,4.49, , 
2021-06-17 17:45:30,26.48,20.86,2.30, , 
2021-06-17 17:50:30,25.94,23.70,3.66, , 
2021-06-17 17:55:30,25.87,24.25,3.92, , 
2021-06-17 18:00:30,26.45,20.61,2.11, , 
2021-06-17 18:05:30,25.95,17.32,-0.70, , 
2021-06-17 18:10:30,25.63,19.95,0.98, , 
2021-06-17 18:15:30,25.30,21.15,1.52, , 
2021-06-17 18:20:30,25.42,23.71,3.22, , 
2021-06-17 18:25:30,25.40,21.93,2.12, , 
2021-06-17 18:30:30,25.47,23.88,3.37, , 
2021-06-17 18:35:30,25.57,22.67,2.72, , 
2021-06-17 18:40:30,25.59,23.31,3.12, , 
2021-06-17 18:45:30,25.74,23.88,3.59, , 
2021-06-17 18:50:30,25.63,24.02,3.59, , 
2021-06-17 18:55:30,25.58,21.73,2.13, , 
2021-06-17 19:00:30,25.65,21.40,1.98, , 
2021-06-17 19:05:30,25.53,22.51,2.59, , 
2021-06-17 19:10:30,25.18,22.21,2.10, , 
2021-06-17 19:15:30,25.02,22.06,1.87, , 
2021-06-17 19:20:30,24.84,22.93,2.27, , 
2021-06-17 19:25:30,24.83,24.85,3.39, , 
2021-06-17 19:30:30,24.69,23.79,2.66, , 
2021-06-17 19:35:30,24.58,23.32,2.29, , 
2021-06-17 19:40:30,24.33,24.07,2.53, , 
2021-06-17 19:45:30,24.08,25.14,2.92, , 
2021-06-17 19:50:30,23.90,22.93,1.49, , 
2021-06-17 19:55:30,23.70,22.03,0.76, , 
2021-06-17 20:00:30,23.66,25.03,2.51, , 
2021-06-17 20:05:30,23.66,23.36,1.54, , 
2021-06-17 20:10:30,23.82,26.85,3.63, , 
2021-06-17 20:15:30,23.98,25.59,3.09, , 
2021-06-17 20:20:30,23.99,22.43,1.25, , 
2021-06-17 20:25:30,23.98,26.17,3.40, , 
2021-06-17 20:30:30,23.81,23.95,2.01, , 
2021-06-17 20:35:30,23.58,31.89,5.89, , 
2021-06-17 20:40:30,23.49,26.95,3.40, , 
2021-06-17 20:45:30,23.37,27.29,3.48, , 
2021-06-17 20:50:30,23.08,28.20,3.69, , 
2021-06-17 20:55:30,23.01,28.80,3.94, , 
2021-06-17 21:00:30,23.14,32.76,5.90, , 
2021-06-17 21:05:30,23.01,27.40,3.23, , 
2021-06-17 21:10:30,22.80,27.03,2.86, , 
2021-06-17 21:15:30,22.64,30.18,4.28, , 
2021-06-17 21:20:30,22.46,28.39,3.26, , 
2021-06-17 21:25:30,22.18,28.53,3.08, , 
2021-06-17 21:30:30,21.45,30.21,3.27, , 
2021-06-17 21:35:30,20.87,29.86,2.60, , 
2021-06-17 21:40:30,20.35,32.76,3.46, , 
2021-06-17 21:45:30,19.87,31.89,2.66, , 
2021-06-17 21:50:30,19.48,33.67,3.09, , 
2021-06-17 21:55:30,18.98,32.53,2.16, , 
2021-06-17 22:00:30,18.66,32.90,2.04, , 
2021-06-17 22:05:30,18.48,32.57,1.74, , 
2021-06-17 22:10:30,18.23,34.90,2.49, , 
2021-06-17 22:15:30,17.94,34.72,2.16, , 
2021-06-17 22:20:30,17.69,35.08,2.09, , 
2021-06-17 22:25:30,17.41,34.42,1.58, , 
2021-06-17 22:30:30,17.25,34.89,1.62, , 
2021-06-17 22:35:30,17.09,35.71,1.81, , 
2021-06-17 22:40:30,16.69,39.33,2.80, , 
2021-06-17 22:45:30,16.16,36.64,1.34, , 
2021-06-17 22:50:30,16.11,38.92,2.13, , 
2021-06-17 22:55:30,15.91,38.22,1.71, , 
2021-06-17 23:00:30,15.78,40.80,2.51, , 
2021-06-17 23:05:30,15.67,40.89,2.43, , 
2021-06-17 23:10:30,15.42,42.56,2.77, , 
2021-06-17 23:15:30,15.13,46.34,3.71, , 
2021-06-17 23:20:30,14.73,45.23,3.01, , 
2021-06-17 23:25:30,14.48,46.43,3.14, , 
2021-06-17 23:30:30,14.05,47.88,3.19, , 
2021-06-17 23:35:30,13.69,52.22,4.09, , 
2021-06-17 23:40:30,13.27,53.16,3.96, , 
2021-06-17 23:45:30,13.05,49.99,2.88, , 
2021-06-17 23:50:30,13.05,54.11,4.00, , 
2021-06-17 23:55:30,12.92,53.84,3.81, , 
2021-06-18 00:00:30,12.79,54.06,3.74, , 
2021-06-18 00:05:30,12.84,46.00,1.51, , 
2021-06-18 00:10:30,13.35,43.84,1.31, , 
2021-06-18 00:15:30,14.55,40.70,1.36, , 
2021-06-18 00:20:30,15.34,41.05,2.20, , 
2021-06-18 00:25:30,15.48,41.07,2.33, , 
2021-06-18 00:30:30,15.41,38.07,1.20, , 
2021-06-18 00:35:30,15.49,42.91,2.95, , 
2021-06-18 00:40:30,15.22,43.32,2.84, , 
2021-06-18 00:45:30,14.96,44.22,2.89, , 
2021-06-18 00:50:30,14.70,46.60,3.40, , 
2021-06-18 00:55:30,14.44,47.91,3.56, , 
2021-06-18 01:00:30,14.24,49.80,3.92, , 
2021-06-18 01:05:30,13.88,51.78,4.14, , 
2021-06-18 01:10:30,13.53,51.59,3.77, , 
2021-06-18 01:15:30,13.30,49.45,2.95, , 
2021-06-18 01:20:30,13.31,46.95,2.23, , 
2021-06-18 01:25:30,13.29,50.18,3.15, , 
2021-06-18 01:30:30,13.14,51.56,3.39, , 
2021-06-18 01:35:30,12.90,53.05,3.58, , 
2021-06-18 01:40:30,12.62,50.93,2.74, , 
2021-06-18 01:45:30,12.37,54.14,3.38, , 
2021-06-18 01:50:30,12.16,55.42,3.51, , 
2021-06-18 01:55:30,11.93,55.19,3.24, , 
2021-06-18 02:00:30,11.77,55.51,3.17, , 
2021-06-18 02:05:30,11.61,58.99,3.88, , 
2021-06-18 02:10:30,11.27,58.36,3.41, , 
2021-06-18 02:15:30,11.09,57.90,3.12, , 
2021-06-18 02:20:30,11.05,56.88,2.84, , 
2021-06-18 02:25:30,11.05,58.70,3.29, , 
2021-06-18 02:30:30,10.92,57.99,2.98, , 
2021-06-18 02:35:30,10.69,59.45,3.12, , 
2021-06-18 02:40:30,10.25,60.99,3.07, , 
2021-06-18 02:45:30,10.04,61.73,3.04, , 
2021-06-18 02:50:30,9.74,62.80,3.00, , 
2021-06-18 02:55:30,9.57,62.31,2.73, , 
2021-06-18 03:00:30,9.48,62.79,2.75, , 
2021-06-18 03:05:30,9.42,63.41,2.84, , 
2021-06-18 03:10:30,9.29,60.08,1.95, , 
2021-06-18 03:15:30,9.50,61.67,2.52, , 
2021-06-18 03:20:30,9.34,64.08,2.91, , 
2021-06-18 03:25:30,8.97,65.82,2.94, , 
2021-06-18 03:30:30,8.57,67.30,2.86, , 
2021-06-18 03:35:30,8.28,67.33,2.59, , 
2021-06-18 03:40:30,8.15,66.02,2.19, , 
2021-06-18 03:45:30,8.18,62.64,1.49, , 
2021-06-18 03:50:30,8.30,65.76,2.28, , 
2021-06-18 03:55:30,8.14,62.74,1.47, , 
2021-06-18 04:00:30,8.14,66.14,2.21, , 
2021-06-18 04:05:30,7.98,65.84,1.99, , 
2021-06-18 04:10:30,7.94,64.35,1.64, , 
2021-06-18 04:15:30,7.81,67.23,2.12, , 
2021-06-18 04:20:30,7.56,67.03,1.84, , 
2021-06-18 04:25:30,7.54,64.27,1.23, , 
2021-06-18 04:30:30,7.70,66.31,1.82, , 
2021-06-18 04:35:30,7.47,68.10,1.98, , 
2021-06-18 04:40:30,7.20,67.35,1.57, , 
2021-06-18 04:45:30,7.17,66.14,1.29, , 
2021-06-18 04:50:30,7.20,68.86,1.88, , 
2021-06-18 04:55:30,6.85,70.00,1.77, , 
2021-06-18 05:00:30,6.60,70.58,1.65, , 
2021-06-18 05:05:30,6.43,70.81,1.53, , 
2021-06-18 05:10:30,6.35,70.61,1.41, , 
2021-06-18 05:15:30,6.33,71.20,1.50, , 
2021-06-18 05:20:30,6.36,70.02,1.30, , 
2021-06-18 05:25:30,6.52,69.97,1.44, , 
2021-06-18 05:30:30,6.35,72.16,1.71, , 
2021-06-18 05:35:30,6.16,71.69,1.44, , 
2021-06-18 05:40:30,6.20,70.55,1.25, , 
2021-06-18 05:45:30,6.36,68.17,0.93, , 
2021-06-18 05:50:30,6.59,70.78,1.68, , 
2021-06-18 05:55:30,6.42,70.70,1.50, , 
2021-06-18 06:00:30,6.35,69.65,1.21, , 
2021-06-18 06:05:30,6.40,70.03,1.34, , 
2021-06-18 06:10:30,6.28,70.64,1.35, , 
2021-06-18 06:15:30,6.04,72.05,1.39, , 
2021-06-18 06:20:30,5.77,72.90,1.29, , 
2021-06-18 06:25:30,5.50,72.37,0.93, , 
2021-06-18 06:30:30,5.35,73.37,0.98, , 
2021-06-18 06:35:30,5.17,76.30,1.35, , 
2021-06-18 06:40:30,5.11,75.39,1.13, , 
2021-06-18 06:45:30,5.09,76.50,1.31, , 
2021-06-18 06:50:30,5.01,75.69,1.08, , 
2021-06-18 06:55:30,5.03,75.19,1.01, , 
2021-06-18 07:00:30,5.08,74.16,0.87, , 
2021-06-18 07:05:30,5.22,74.49,1.06, , 
2021-06-18 07:10:30,5.00,75.47,1.03, , 
2021-06-18 07:15:30,4.88,75.10,0.84, , 
2021-06-18 07:20:30,4.86,75.97,0.98, , 
2021-06-18 07:25:30,4.65,76.31,0.85, , 
2021-06-18 07:30:30,4.63,76.18,0.80, , 
2021-06-18 07:35:30,4.59,76.97,0.90, , 
2021-06-18 07:40:30,4.66,76.01,0.80, , 
2021-06-18 07:45:30,4.69,76.46,0.92, , 
2021-06-18 07:50:30,4.60,76.51,0.83, , 
2021-06-18 07:55:30,4.73,76.35,0.93, , 
2021-06-18 08:00:30,4.62,76.98,0.94, , 
2021-06-18 08:05:30,4.54,76.58,0.79, , 
2021-06-18 08:10:30,4.63,77.98,1.13, , 
2021-06-18 08:15:30,4.49,78.51,1.08, , 
2021-06-18 08:20:30,4.59,77.18,0.94, , 
2021-06-18 08:25:30,4.91,75.61,0.97, , 
2021-06-18 08:30:30,5.35,74.69,1.22, , 
2021-06-18 08:35:30,5.51,76.43,1.70, , 
2021-06-18 08:40:30,5.63,73.81,1.33, , 
2021-06-18 08:45:30,5.71,76.84,1.97, , 
2021-06-18 08:50:30,5.64,77.78,2.07, , 
2021-06-18 08:55:30,5.56,77.81,2.00, , 
2021-06-18 09:00:30,5.59,77.18,1.91, , 
2021-06-18 09:05:30,5.78,76.88,2.04, , 
2021-06-18 09:10:30,6.10,78.94,2.73, , 
2021-06-18 09:15:30,6.16,77.20,2.48, , 
2021-06-18 09:20:30,6.27,77.03,2.55, , 
2021-06-18 09:25:30,6.42,77.84,2.84, , 
2021-06-18 09:30:30,6.57,78.75,3.15, , 
2021-06-18 09:35:30,6.96,78.65,3.51, , 
2021-06-18 09:40:30,7.74,76.87,3.95, , 
2021-06-18 09:45:30,8.49,74.45,4.22, , 
2021-06-18 09:50:30,9.21,71.93,4.42, , 
2021-06-18 09:55:30,9.67,70.43,4.56, , 
2021-06-18 10:00:30,10.16,71.11,5.18, , 
2021-06-18 10:05:30,10.93,72.92,6.27, , 
2021-06-18 10:10:30,11.70,66.64,5.71, , 
2021-06-18 10:15:30,12.32,67.10,6.40, , 
2021-06-18 10:20:30,13.01,67.10,7.06, , 
2021-06-18 10:25:30,13.64,63.76,6.92, , 
2021-06-18 10:30:30,14.42,56.21,5.82, , 
2021-06-18 10:35:30,15.30,62.53,8.20, , 
2021-06-18 10:40:30,15.87,60.76,8.32, , 
2021-06-18 10:45:30,16.37,59.93,8.59, , 
2021-06-18 10:50:30,16.91,60.58,9.26, , 
2021-06-18 10:55:30,17.48,58.34,9.23, , 
2021-06-18 11:00:30,18.06,60.54,10.33, , 
2021-06-18 11:05:30,18.87,53.92,9.36, , 
2021-06-18 11:10:30,19.61,51.45,9.35, , 
2021-06-18 11:15:30,20.04,46.53,8.25, , 
2021-06-18 11:20:30,20.15,47.14,8.55, , 
2021-06-18 11:25:30,20.58,44.84,8.20, , 
2021-06-18 11:30:30,20.83,46.01,8.80, , 
2021-06-18 11:35:30,21.09,46.66,9.25, , 
2021-06-18 11:40:30,21.76,43.33,8.76, , 
2021-06-18 11:45:30,22.11,43.87,9.26, , 
2021-06-18 11:50:30,22.48,42.57,9.15, , 
2021-06-18 11:55:30,23.12,41.69,9.42, , 
2021-06-18 12:00:30,23.70,42.04,10.06, , 
2021-06-18 12:05:30,23.80,33.18,6.66, , 
2021-06-18 12:10:30,23.60,30.19,5.12, , 
2021-06-18 12:15:30,23.64,25.78,2.90, , 
2021-06-18 12:20:30,24.01,28.89,4.84, , 
2021-06-18 12:25:30,24.13,26.24,3.57, , 
2021-06-18 12:30:30,24.36,27.71,4.55, , 
2021-06-18 12:35:30,24.26,27.83,4.52, , 
2021-06-18 12:40:30,24.29,27.87,4.57, , 
2021-06-18 12:45:30,24.47,29.63,5.60, , 
2021-06-18 12:50:30,24.66,29.16,5.54, , 
2021-06-18 12:55:30,25.08,29.06,5.85, , 
2021-06-18 13:00:30,25.38,26.53,4.79, , 
2021-06-18 13:05:30,25.17,28.91,5.85, , 
2021-06-18 13:10:30,25.10,29.56,6.12, , 
2021-06-18 13:15:30,25.43,23.82,3.30, , 
2021-06-18 13:20:30,25.76,25.65,4.63, , 
2021-06-18 13:25:30,26.15,27.09,5.75, , 
2021-06-18 13:30:30,26.31,28.34,6.54, , 
2021-06-18 13:35:30,26.66,25.46,5.29, , 
2021-06-18 13:40:30,26.64,29.95,7.63, , 
2021-06-18 13:45:30,26.55,30.34,7.74, , 
2021-06-18 13:50:30,26.53,28.33,6.72, , 
2021-06-18 13:55:30,26.37,25.92,5.30, , 
2021-06-18 14:00:30,26.21,26.65,5.56, , 
2021-06-18 14:05:30,25.90,27.75,5.88, , 
2021-06-18 14:10:30,26.04,27.53,5.89, , 
2021-06-18 14:15:30,26.37,26.94,5.86, , 
2021-06-18 14:20:30,26.30,26.88,5.76, , 
2021-06-18 14:25:30,26.67,28.20,6.77, , 
2021-06-18 14:30:30,27.24,29.24,7.79, , 
2021-06-18 14:35:30,27.83,27.92,7.62, , 
2021-06-18 14:40:30,28.08,22.10,4.44, , 
2021-06-18 14:45:30,27.96,25.36,6.33, , 
2021-06-18 14:50:30,26.81,25.65,5.52, , 
2021-06-18 14:55:30,26.43,23.67,4.05, , 
2021-06-18 15:00:30,26.08,26.33,5.28, , 
2021-06-18 15:05:30,25.93,31.09,7.56, , 
2021-06-18 15:10:30,26.53,22.77,3.58, , 
2021-06-18 15:15:30,26.69,28.37,6.88, , 
2021-06-18 15:20:30,26.46,30.45,7.71, , 
2021-06-18 15:25:30,26.90,28.52,7.13, , 
2021-06-18 15:30:30,27.17,26.47,6.28, , 
2021-06-18 15:35:30,27.75,25.56,6.27, , 
2021-06-18 15:40:30,28.05,25.71,6.61, , 
2021-06-18 15:45:30,28.23,21.03,3.86, , 
2021-06-18 15:50:30,28.37,23.74,5.72, , 
2021-06-18 15:55:30,28.94,22.25,5.26, , 
2021-06-18 16:00:30,29.54,21.54,5.30, , 
2021-06-18 16:05:30,30.12,21.37,5.66, , 
2021-06-18 16:10:30,29.05,20.66,4.29, , 
2021-06-18 16:15:30,27.44,23.62,4.87, , 
2021-06-18 16:20:30,26.86,23.86,4.53, , 
2021-06-18 16:25:30,26.70,27.89,6.64, , 
2021-06-18 16:30:30,27.06,23.15,4.26, , 
2021-06-18 16:35:30,26.53,24.56,4.66, , 
2021-06-18 16:40:30,25.52,25.01,4.07, , 
2021-06-18 16:45:30,24.85,28.37,5.30, , 
2021-06-18 16:50:30,24.66,27.65,4.78, , 
2021-06-18 16:55:30,25.08,27.24,4.92, , 
2021-06-18 17:00:30,25.18,22.70,2.41, , 
2021-06-18 17:05:30,25.06,26.23,4.36, , 
2021-06-18 17:10:30,25.10,25.34,3.91, , 
2021-06-18 17:15:30,26.41,27.50,6.19, , 
2021-06-18 17:20:30,27.86,22.55,4.56, , 
2021-06-18 17:25:30,28.37,23.36,5.48, , 
2021-06-18 17:30:30,28.92,21.97,5.06, , 
2021-06-18 17:35:30,29.35,20.77,4.62, , 
2021-06-18 17:40:30,29.43,18.62,3.12, , 
2021-06-18 17:45:30,29.65,22.77,6.19, , 
2021-06-18 17:50:30,29.21,20.92,4.60, , 
2021-06-18 17:55:30,27.89,21.56,3.94, , 
2021-06-18 18:00:30,26.78,21.72,3.12, , 
2021-06-18 18:05:30,25.62,23.07,3.01, , 
2021-06-18 18:10:30,24.80,24.28,3.05, , 
2021-06-18 18:15:30,24.24,28.19,4.68, , 
2021-06-18 18:20:30,23.23,28.33,3.89, , 
2021-06-18 18:25:30,21.68,29.69,3.22, , 
2021-06-18 18:30:30,20.73,31.67,3.31, , 
2021-06-18 18:35:30,20.00,33.59,3.51, , 
2021-06-18 18:40:30,19.33,36.53,4.11, , 
2021-06-18 18:45:30,18.70,42.24,5.63, , 
2021-06-18 18:50:30,17.33,46.92,5.90, , 
2021-06-18 18:55:30,16.25,51.79,6.33, , 
2021-06-18 19:00:30,15.57,55.35,6.67, , 
2021-06-18 19:05:30,14.89,61.13,7.49, , 
2021-06-18 19:10:30,14.13,72.05,9.19, , 
2021-06-18 19:15:30,13.41,76.59,9.40, , 
2021-06-18 19:20:30,12.84,79.66,9.42, , 
2021-06-18 19:25:30,12.52,82.97,9.72, , 
2021-06-18 19:30:30,12.33,74.60,7.96, , 
2021-06-18 19:35:30,11.90,75.59,7.74, , 
2021-06-18 19:40:30,11.44,79.55,8.04, , 
2021-06-18 19:45:30,11.20,83.12,8.46, , 
2021-06-18 19:50:30,11.07,85.56,8.75, , 
